name,lat,lng,model,date,local_hour,hourLabel,score,cloudIndex,transparency,seeing,dewRisk,utc_time
weiyuan,29.581,104.5053,icon,2026-08-13,7.0,06:00,29.7,0.77197265625,0.74072265625,0.78759765625,0.0,2026-08-13T00:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,8.0,07:00,20.1,0.8828125,0.74072265625,0.81982421875,0.0,2026-08-13T01:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,9.0,08:00,30.0,0.77197265625,0.74072265625,0.84130859375,0.0,2026-08-13T02:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,10.0,09:00,25.0,0.74462890625,0.7509765625,0.875,0.0,2026-08-13T03:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,11.0,10:00,42.1,0.638671875,0.755859375,0.91162109375,0.0,2026-08-13T04:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,12.0,11:00,36.4,0.705078125,0.75537109375,0.9423828125,0.0,2026-08-13T05:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,13.0,12:00,39.3,0.671875,0.759765625,0.9296875,0.0,2026-08-13T06:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,14.0,13:00,51.4,0.53759765625,0.818359375,0.91796875,0.0,2026-08-13T07:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,15.0,14:00,64.4,0.38916015625,0.818359375,0.90576171875,0.0,2026-08-13T08:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,16.0,15:00,98.2,0.0029201507568359375,0.80712890625,0.8857421875,0.0,2026-08-13T09:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,17.0,16:00,98.3,0.0,0.80712890625,0.857421875,0.0,2026-08-13T10:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,18.0,17:00,90.3,0.08935546875,0.80712890625,0.83203125,0.0,2026-08-13T11:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,19.0,18:00,42.3,0.634765625,0.802734375,0.83056640625,0.0,2026-08-13T12:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,20.0,19:00,49.6,0.552734375,0.791015625,0.85009765625,0.0,2026-08-13T13:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,21.0,20:00,89.1,0.10430908203125,0.78662109375,0.87109375,0.0,2026-08-13T14:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,22.0,21:00,91.1,0.08221435546875,0.78662109375,0.8740234375,0.0,2026-08-13T15:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,23.0,22:00,72.4,0.29296875,0.78662109375,0.84814453125,0.0,2026-08-13T16:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,24.0,23:00,45.0,0.60205078125,0.78662109375,0.7998046875,0.0,2026-08-13T17:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,1.0,00:00,36.7,0.6923828125,0.78271484375,0.7470703125,0.0,2026-08-13T18:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,2.0,01:00,30.1,0.76220703125,0.73095703125,0.7001953125,0.0,2026-08-13T19:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,3.0,02:00,36.6,0.685546875,0.73095703125,0.658203125,0.0,2026-08-13T20:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,4.0,03:00,35.6,0.69873046875,0.74169921875,0.6708984375,0.0,2026-08-13T21:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,5.0,04:00,38.9,0.65771484375,0.7412109375,0.6162109375,0.0,2026-08-13T22:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-13,6.0,05:00,30.2,0.7568359375,0.7412109375,0.62841796875,0.0,2026-08-13T23:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,7.0,06:00,36.1,0.6923828125,0.74072265625,0.662109375,0.0,2026-08-14T00:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,8.0,07:00,58.1,0.444091796875,0.7412109375,0.69921875,0.0,2026-08-14T01:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,9.0,08:00,68.0,0.33447265625,0.7412109375,0.73876953125,0.0,2026-08-14T02:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,10.0,09:00,85.7,0.1351318359375,0.73095703125,0.78173828125,0.0,2026-08-14T03:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,11.0,10:00,92.8,0.0577392578125,0.7451171875,0.81787109375,0.0,2026-08-14T04:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,12.0,11:00,27.5,0.80126953125,0.77001953125,0.83984375,0.0,2026-08-14T05:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,13.0,12:00,26.9,0.81103515625,0.77490234375,0.86669921875,0.0,2026-08-14T06:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,14.0,13:00,29.7,0.78076171875,0.79052734375,0.88330078125,0.0,2026-08-14T07:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,15.0,14:00,37.9,0.689453125,0.82275390625,0.89599609375,0.0,2026-08-14T08:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,16.0,15:00,42.3,0.640625,0.8349609375,0.90478515625,0.0,2026-08-14T09:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,17.0,16:00,40.3,0.66162109375,0.83544921875,0.8798828125,0.0,2026-08-14T10:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,18.0,17:00,34.6,0.7236328125,0.83544921875,0.810546875,0.0,2026-08-14T11:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,19.0,18:00,35.2,0.70654296875,0.77734375,0.6953125,0.0,2026-08-14T12:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,20.0,19:00,36.3,0.68994140625,0.73779296875,0.6669921875,0.0,2026-08-14T13:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,21.0,20:00,83.3,0.1561279296875,0.7265625,0.6796875,0.0,2026-08-14T14:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,22.0,21:00,77.9,0.2183837890625,0.72607421875,0.7041015625,0.0,2026-08-14T15:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,23.0,22:00,68.4,0.329345703125,0.740234375,0.73046875,0.0,2026-08-14T16:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,24.0,23:00,65.9,0.356201171875,0.74072265625,0.6962890625,0.0,2026-08-14T17:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,1.0,00:00,52.7,0.5068359375,0.74072265625,0.712890625,0.0,2026-08-14T18:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,2.0,01:00,77.8,0.224609375,0.7470703125,0.75390625,0.0,2026-08-14T19:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,3.0,02:00,92.7,0.05682373046875,0.76611328125,0.76708984375,0.0,2026-08-14T20:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,4.0,03:00,97.9,0.0,0.78125,0.79443359375,0.0,2026-08-14T21:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,5.0,04:00,97.4,0.005130767822265625,0.775390625,0.78955078125,0.0,2026-08-14T22:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-14,6.0,05:00,93.8,0.044677734375,0.7607421875,0.78369140625,0.0,2026-08-14T23:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,7.0,06:00,69.6,0.320068359375,0.76611328125,0.78271484375,0.0,2026-08-15T00:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,8.0,07:00,73.1,0.281494140625,0.77099609375,0.7958984375,0.0,2026-08-15T01:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,9.0,08:00,54.9,0.48974609375,0.77099609375,0.8251953125,0.0,2026-08-15T02:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,10.0,09:00,29.2,0.7822265625,0.7666015625,0.84619140625,0.0,2026-08-15T03:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,11.0,10:00,22.3,0.86181640625,0.76171875,0.8671875,0.0,2026-08-15T04:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,12.0,11:00,26.6,0.81396484375,0.755859375,0.892578125,0.0,2026-08-15T05:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,13.0,12:00,32.3,0.74853515625,0.755859375,0.8916015625,0.0,2026-08-15T06:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,14.0,13:00,37.4,0.693359375,0.77197265625,0.908203125,0.0,2026-08-15T07:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,15.0,14:00,34.5,0.7275390625,0.78759765625,0.92431640625,0.0,2026-08-15T08:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,16.0,15:00,39.2,0.673828125,0.787109375,0.9169921875,0.0,2026-08-15T09:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,17.0,16:00,51.2,0.537109375,0.78271484375,0.916015625,0.0,2026-08-15T10:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,18.0,17:00,87.7,0.1236572265625,0.78662109375,0.92724609375,0.0,2026-08-15T11:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,19.0,18:00,55.1,0.49462890625,0.78662109375,0.939453125,0.0,2026-08-15T12:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,20.0,19:00,87.9,0.12176513671875,0.78662109375,0.9443359375,0.0,2026-08-15T13:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,21.0,20:00,70.8,0.3173828125,0.78271484375,0.9541015625,0.0,2026-08-15T14:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,22.0,21:00,51.9,0.53173828125,0.77197265625,0.96435546875,0.0,2026-08-15T15:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,23.0,22:00,69.1,0.3359375,0.771484375,0.96484375,0.0,2026-08-15T16:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,24.0,23:00,46.4,0.59423828125,0.771484375,0.97216796875,0.0,2026-08-15T17:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,1.0,00:00,39.4,0.673828125,0.7666015625,0.96923828125,0.0,2026-08-15T18:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,2.0,01:00,27.8,0.802734375,0.7275390625,0.95703125,0.0,2026-08-15T19:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,3.0,02:00,25.9,0.8251953125,0.7373046875,0.9560546875,0.0,2026-08-15T20:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,4.0,03:00,26.7,0.81591796875,0.7373046875,0.962890625,0.0,2026-08-15T21:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,5.0,04:00,29.7,0.7822265625,0.7373046875,0.96240234375,0.0,2026-08-15T22:00:00Z
weiyuan,29.581,104.5053,icon,2026-08-15,6.0,05:00,28.4,0.79638671875,0.7275390625,0.97119140625,0.0,2026-08-15T23:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,7.0,06:00,54.5,0.468505859375,0.497314453125,0.650390625,0.0,2026-08-13T00:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,8.0,07:00,57.2,0.43115234375,0.488525390625,0.53759765625,0.0,2026-08-13T01:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,9.0,08:00,86.7,0.09820556640625,0.486328125,0.57958984375,0.0,2026-08-13T02:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,10.0,09:00,93.2,0.0269317626953125,0.47119140625,0.6435546875,0.0,2026-08-13T03:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,11.0,10:00,87.2,0.09515380859375,0.477783203125,0.6484375,0.0,2026-08-13T04:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,12.0,11:00,71.6,0.273193359375,0.489990234375,0.64453125,0.0,2026-08-13T05:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,13.0,12:00,76.2,0.220458984375,0.490234375,0.63818359375,0.0,2026-08-13T06:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,14.0,13:00,92.3,0.0304718017578125,0.3759765625,0.61669921875,0.0,2026-08-13T07:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,15.0,14:00,93.3,0.017181396484375,0.385986328125,0.5849609375,0.0,2026-08-13T08:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,16.0,15:00,93.1,0.02008056640625,0.4013671875,0.56201171875,0.0,2026-08-13T09:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,17.0,16:00,93.1,0.0229949951171875,0.423583984375,0.603515625,0.0,2026-08-13T10:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,18.0,17:00,93.2,0.0240631103515625,0.443359375,0.6357421875,0.0,2026-08-13T11:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,19.0,18:00,91.6,0.041961669921875,0.466552734375,0.57861328125,0.0,2026-08-13T12:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,20.0,19:00,93.1,0.023101806640625,0.501953125,0.51171875,0.0,2026-08-13T13:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,21.0,20:00,90.9,0.041961669921875,0.52978515625,0.392333984375,0.0,2026-08-13T14:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,22.0,21:00,91.7,0.041961669921875,0.54052734375,0.53564453125,0.0,2026-08-13T15:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,23.0,22:00,93.4,0.0211944580078125,0.55126953125,0.509765625,0.0,2026-08-13T16:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,24.0,23:00,94.5,0.004863739013671875,0.5478515625,0.44091796875,0.0,2026-08-13T17:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,1.0,00:00,94.4,0.0029201507568359375,0.54443359375,0.37841796875,0.0,2026-08-13T18:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,2.0,01:00,93.6,0.004863739013671875,0.36279296875,0.43017578125,0.0,2026-08-13T19:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,3.0,02:00,93.2,0.01259613037109375,0.36767578125,0.498046875,0.0,2026-08-13T20:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,4.0,03:00,90.3,0.041961669921875,0.379638671875,0.41748046875,0.0,2026-08-13T21:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,5.0,04:00,91.4,0.0297698974609375,0.392822265625,0.412353515625,0.0,2026-08-13T22:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-13,6.0,05:00,89.1,0.057708740234375,0.400390625,0.431640625,0.0,2026-08-13T23:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,7.0,06:00,85.4,0.10162353515625,0.40283203125,0.454345703125,0.0,2026-08-14T00:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,8.0,07:00,90.3,0.042877197265625,0.402587890625,0.41015625,0.0,2026-08-14T01:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,9.0,08:00,93.9,0.0019483566284179688,0.413818359375,0.402099609375,0.0,2026-08-14T02:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,10.0,09:00,79.5,0.1724853515625,0.436767578125,0.50244140625,0.0,2026-08-14T03:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,11.0,10:00,64.1,0.348876953125,0.439453125,0.5283203125,0.0,2026-08-14T04:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,12.0,11:00,25.0,0.3740234375,0.431640625,0.5537109375,0.0,2026-08-14T05:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,13.0,12:00,25.0,0.39599609375,0.4326171875,0.54931640625,0.0,2026-08-14T06:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,14.0,13:00,25.0,0.208984375,0.35791015625,0.57861328125,0.0,2026-08-14T07:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,15.0,14:00,81.1,0.154052734375,0.350830078125,0.58154296875,0.0,2026-08-14T08:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,16.0,15:00,86.3,0.09295654296875,0.350830078125,0.5517578125,0.0,2026-08-14T09:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,17.0,16:00,78.2,0.1815185546875,0.3486328125,0.494873046875,0.0,2026-08-14T10:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,18.0,17:00,75.2,0.2181396484375,0.343505859375,0.52880859375,0.0,2026-08-14T11:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,19.0,18:00,83.4,0.1314697265625,0.364013671875,0.62548828125,0.0,2026-08-14T12:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,20.0,19:00,88.7,0.0655517578125,0.388671875,0.50146484375,0.0,2026-08-14T13:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,21.0,20:00,91.1,0.0298614501953125,0.41015625,0.323974609375,0.0,2026-08-14T14:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,22.0,21:00,90.1,0.0462646484375,0.424560546875,0.418212890625,0.0,2026-08-14T15:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,23.0,22:00,90.1,0.04876708984375,0.448486328125,0.432861328125,0.0,2026-08-14T16:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,24.0,23:00,92.2,0.0232086181640625,0.45751953125,0.40234375,0.0,2026-08-14T17:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,1.0,00:00,92.3,0.0211944580078125,0.485595703125,0.350341796875,0.0,2026-08-14T18:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,2.0,01:00,91.9,0.0211944580078125,0.394775390625,0.3486328125,0.0,2026-08-14T19:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,3.0,02:00,93.2,0.0029201507568359375,0.356201171875,0.3505859375,0.0,2026-08-14T20:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,4.0,03:00,93.3,0.0029201507568359375,0.333740234375,0.382080078125,0.0,2026-08-14T21:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,5.0,04:00,93.2,0.0038928985595703125,0.322509765625,0.381103515625,0.0,2026-08-14T22:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-14,6.0,05:00,93.5,0.0009746551513671875,0.332763671875,0.38916015625,0.0,2026-08-14T23:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,7.0,06:00,93.4,0.0,0.341064453125,0.34228515625,0.0,2026-08-15T00:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,8.0,07:00,93.6,0.0,0.3212890625,0.390869140625,0.0,2026-08-15T01:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,9.0,08:00,83.2,0.1212158203125,0.312255859375,0.474853515625,0.0,2026-08-15T02:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,10.0,09:00,60.6,0.380859375,0.318603515625,0.50634765625,0.0,2026-08-15T03:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,11.0,10:00,61.7,0.371826171875,0.32763671875,0.5478515625,0.0,2026-08-15T04:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,12.0,11:00,57.0,0.42431640625,0.326171875,0.5302734375,0.0,2026-08-15T05:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,13.0,12:00,65.1,0.330078125,0.32177734375,0.51708984375,0.0,2026-08-15T06:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,14.0,13:00,25.0,0.314453125,0.361572265625,0.58154296875,0.0,2026-08-15T07:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,15.0,14:00,25.0,0.136962890625,0.34375,0.6298828125,0.0,2026-08-15T08:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,16.0,15:00,71.8,0.261474609375,0.33935546875,0.61962890625,0.0,2026-08-15T09:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,17.0,16:00,83.2,0.1279296875,0.30615234375,0.5966796875,0.0,2026-08-15T10:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,18.0,17:00,61.8,0.365234375,0.291748046875,0.498779296875,0.0,2026-08-15T11:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,19.0,18:00,56.8,0.41796875,0.278076171875,0.431884765625,0.0,2026-08-15T12:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,20.0,19:00,53.1,0.4619140625,0.296875,0.455810546875,0.0,2026-08-15T13:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,21.0,20:00,73.9,0.220458984375,0.31201171875,0.353759765625,0.0,2026-08-15T14:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,22.0,21:00,74.9,0.2127685546875,0.3369140625,0.3837890625,0.0,2026-08-15T15:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,23.0,22:00,67.6,0.296142578125,0.294189453125,0.4501953125,0.0,2026-08-15T16:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,24.0,23:00,84.9,0.09368896484375,0.224853515625,0.39306640625,0.0,2026-08-15T17:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,1.0,00:00,85.4,0.0947265625,0.333251953125,0.402587890625,0.0,2026-08-15T18:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,2.0,01:00,82.8,0.12200927734375,0.273193359375,0.43408203125,0.0,2026-08-15T19:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,3.0,02:00,75.1,0.20654296875,0.2252197265625,0.418212890625,0.0,2026-08-15T20:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,4.0,03:00,66.3,0.30517578125,0.24169921875,0.388916015625,0.0,2026-08-15T21:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,5.0,04:00,67.3,0.296875,0.325927734375,0.36083984375,0.0,2026-08-15T22:00:00Z
weiyuan,29.581,104.5053,ifs,2026-08-15,6.0,05:00,85.5,0.0958251953125,0.373291015625,0.415771484375,0.0,2026-08-15T23:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,6.9,06:00,27.6,0.7958984375,0.74609375,0.7783203125,0.0,2026-08-13T00:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,7.9,07:00,32.9,0.734375,0.744140625,0.76318359375,0.0,2026-08-13T01:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,8.9,08:00,32.0,0.74267578125,0.744140625,0.73095703125,0.0,2026-08-13T02:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,9.9,09:00,27.4,0.7939453125,0.7373046875,0.70947265625,0.0,2026-08-13T03:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,10.9,10:00,22.9,0.8505859375,0.7373046875,0.80224609375,0.0,2026-08-13T04:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,11.9,11:00,28.3,0.7880859375,0.73876953125,0.79736328125,0.0,2026-08-13T05:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,12.9,12:00,38.2,0.6748046875,0.74072265625,0.77978515625,0.0,2026-08-13T06:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,13.9,13:00,46.6,0.58154296875,0.7744140625,0.7744140625,0.0,2026-08-13T07:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,14.9,14:00,55.8,0.476318359375,0.77294921875,0.77685546875,0.0,2026-08-13T08:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,15.9,15:00,73.2,0.278564453125,0.7666015625,0.77001953125,0.0,2026-08-13T09:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,16.9,16:00,52.1,0.517578125,0.74755859375,0.78076171875,0.0,2026-08-13T10:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,17.9,17:00,41.2,0.642578125,0.74560546875,0.7958984375,0.0,2026-08-13T11:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,18.9,18:00,40.4,0.64990234375,0.73876953125,0.79248046875,0.0,2026-08-13T12:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,19.9,19:00,30.0,0.76708984375,0.7490234375,0.7548828125,0.0,2026-08-13T13:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,20.9,20:00,34.6,0.7109375,0.7470703125,0.6875,0.0,2026-08-13T14:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,21.9,21:00,30.7,0.75146484375,0.75439453125,0.6220703125,0.0,2026-08-13T15:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,22.9,22:00,45.2,0.5849609375,0.74267578125,0.60205078125,0.0,2026-08-13T16:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,23.9,23:00,40.2,0.642578125,0.736328125,0.623046875,0.0,2026-08-13T17:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,0.9,00:00,46.4,0.57421875,0.72509765625,0.66552734375,0.0,2026-08-13T18:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,1.9,01:00,43.9,0.60205078125,0.69775390625,0.68408203125,0.0,2026-08-13T19:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,2.9,02:00,49.4,0.53857421875,0.71630859375,0.6513671875,0.0,2026-08-13T20:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,3.9,03:00,70.7,0.2998046875,0.73388671875,0.6845703125,0.0,2026-08-13T21:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,4.9,04:00,64.4,0.371826171875,0.72265625,0.7119140625,0.0,2026-08-13T22:00:00Z
chengdu,30.67,104.06,icon,2026-08-13,5.9,05:00,50.4,0.53564453125,0.74365234375,0.75732421875,0.0,2026-08-13T23:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,6.9,06:00,40.2,0.654296875,0.7744140625,0.77734375,0.0,2026-08-14T00:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,7.9,07:00,36.0,0.70458984375,0.80029296875,0.802734375,0.0,2026-08-14T01:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,8.9,08:00,31.5,0.7587890625,0.8076171875,0.8408203125,0.0,2026-08-14T02:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,9.9,09:00,28.3,0.79443359375,0.796875,0.85400390625,0.0,2026-08-14T03:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,10.9,10:00,39.5,0.66943359375,0.796875,0.88037109375,0.0,2026-08-14T04:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,11.9,11:00,37.0,0.7001953125,0.802734375,0.91748046875,0.0,2026-08-14T05:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,12.9,12:00,31.3,0.76611328125,0.81689453125,0.919921875,0.0,2026-08-14T06:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,13.9,13:00,30.4,0.7763671875,0.83740234375,0.90380859375,0.0,2026-08-14T07:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,14.9,14:00,35.3,0.71923828125,0.8388671875,0.88427734375,0.0,2026-08-14T08:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,15.9,15:00,30.0,0.77392578125,0.81005859375,0.81201171875,0.0,2026-08-14T09:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,16.9,16:00,22.7,0.84912109375,0.76611328125,0.72412109375,0.0,2026-08-14T10:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,17.9,17:00,25.2,0.82080078125,0.74609375,0.736328125,0.0,2026-08-14T11:00:00Z
chengdu,30.67,104.06,icon,2026-08-14,18.9,18:00,33.8,0.72412109375,0.7421875,0.7548828125,0.0,2026-08-14T12:00:00Z
